feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,label
4.575719,10.830469,-9.227244,-5.786531,-13.472953,0.847661,-1.496233,-3.855278,8.773022,-7.002163,-3.573908,4.91905,-9.637367,8.123054,-8.072437,11.615913,5.662638,-2.781335,3
-10.35197,5.93899,4.497042,1.932711,7.59289,0.11702,1.146678,-0.52026,-8.565819,-9.311998,-9.69182,3.68571,-1.550443,3.526405,8.734627,-2.039016,-4.881837,6.199638,5
-2.189332,12.964959,6.447457,0.958117,-5.890908,-10.53407,-8.553817,7.501098,0.218105,3.759057,-10.973385,7.533106,7.997851,-3.685395,-5.34351,-7.208119,-5.240262,-0.318871,0
-1.390215,11.181813,2.39304,-1.037299,-6.32182,-7.452652,-3.033027,8.24052,2.138624,3.815796,-12.024434,10.52596,6.490563,-5.909845,-6.174614,-5.889485,-7.393666,2.169175,0
3.868123,9.634771,-8.309953,-5.478968,-9.314694,-3.613046,-4.342132,-9.25729,4.096686,-3.520494,-3.984397,0.155255,-3.855146,5.945752,-12.293125,8.655625,7.456876,-4.409793,3
-8.781356,7.836928,4.190864,6.182606,3.965689,-7.912538,-1.640789,-7.598566,10.093655,6.28938,-0.261524,-10.271785,-3.35849,-3.463791,2.993754,2.523301,7.638159,0.149524,4
-7.455503,6.020777,5.852709,-1.232877,2.451678,-1.095644,1.203655,-1.922515,-10.853065,-4.423614,-7.122353,4.678095,-2.434483,-0.307845,8.999492,-2.335693,-4.164718,2.619449,5
-4.56937,13.905825,6.512639,1.587957,-8.425295,-7.108103,-9.518295,11.229412,-0.428769,4.431054,-9.624986,9.163376,6.43162,-5.985359,-4.617369,-5.113941,-3.077332,-5.57285,0
-7.133198,5.552796,4.840716,-1.399484,4.255547,-1.81235,1.68764,-4.077539,-11.653749,-7.445366,-9.514884,2.101873,-4.524708,0.912034,4.109397,-6.103698,-3.803702,6.701893,5
-3.481865,6.909434,3.048369,0.48384,-8.560131,-8.025326,-7.124944,10.915611,-0.638079,6.688478,-10.543718,10.093962,3.340561,-4.705148,-10.374125,-5.70404,-3.400643,0.877144,0
-12.007212,5.028665,4.170809,3.253532,2.362669,-8.638602,-5.816701,-9.391993,9.768709,1.680991,-3.21565,-9.202925,-6.072496,-2.051082,5.059446,1.729065,10.582755,-1.07806,4
-6.747839,8.360398,4.565025,5.955108,3.088571,-7.572186,-2.689449,-9.066514,6.766099,0.991925,-1.482932,-7.781325,-3.687297,-7.114368,5.358721,2.26677,11.482225,-2.415996,4
1.648017,-2.828415,1.701688,-7.567462,-4.270687,-4.364678,0.999828,7.188377,-5.097983,0.769838,-0.188104,-8.062605,2.409102,-2.584979,-11.28555,7.53112,6.139352,5.731907,1
-0.525915,-4.389438,0.740341,-5.48885,-6.08755,-4.392796,0.176345,5.281881,-9.93606,-1.639087,2.659986,-9.610492,1.948701,-6.065429,-7.786367,9.209932,2.65665,6.057501,1
-0.091076,-10.481217,1.039457,-1.080139,-10.523315,-1.365411,-10.568228,9.197822,-4.469763,2.801371,-2.384988,-0.07147,4.426151,-6.174975,12.307765,6.041655,9.864898,1.62719,2
-2.674874,8.114554,3.799401,4.344986,-9.50355,-5.94717,-7.381852,7.039221,3.808436,4.456755,-7.15405,6.353786,5.951302,-5.896844,-11.707915,-8.503815,-5.542354,2.391541,0
-1.449713,-3.227248,-0.60917,-1.360075,-3.276851,-1.110311,0.989902,5.425167,-5.851039,2.454608,1.112834,-8.288721,3.086458,-8.05854,-7.81138,5.589065,11.148565,9.307689,1
1.516729,-1.645427,2.40923,-5.103597,-4.42184,-2.76432,-5.20694,6.717484,-5.960773,2.045072,3.276753,-10.568467,1.766582,-7.54558,-6.609569,12.124532,10.909655,10.139119,1
-1.770667,6.643094,3.038197,5.102332,-8.728738,-5.011452,-9.794701,7.317171,2.611485,-0.040511,-12.513745,9.570863,5.200238,-3.760055,-9.575742,-5.2014,-6.667598,-0.209081,0
-8.484752,5.819136,6.832559,2.373589,1.701042,0.077723,0.916003,-1.237453,-8.899506,-8.336651,-11.26673,1.606854,-2.121364,0.889821,10.368026,-8.006446,-1.397057,4.583341,5
0.373828,9.161098,-6.628257,-5.333199,-6.251608,0.160669,-3.873571,-1.51616,6.866713,-1.895659,-4.121606,1.567646,-7.982253,5.666103,-9.121132,7.72426,4.583586,-4.679365,3
-7.04143,8.633968,3.670903,5.256503,5.410518,-11.548995,-2.102784,-5.222128,4.631322,7.930967,-3.3406,-6.820062,-7.85972,-2.083772,8.102775,2.281494,7.239625,0.023036,4
-7.646126,4.039064,5.816285,1.250779,6.727284,-1.076728,-1.261831,-1.563381,-11.480294,-6.329457,-10.285532,1.087926,-5.145987,-0.511602,10.818835,-4.270334,-2.28352,2.830841,5
-2.499265,-6.170412,2.440265,1.42613,-5.037605,-4.395301,-10.182784,9.185442,0.910254,3.777749,-3.086214,-0.104808,0.780816,-3.218784,9.615343,8.493259,8.365936,8.729613,2
-7.094222,3.839342,7.244045,4.365544,4.934047,-7.100636,-4.495687,-8.657069,5.722582,3.031807,-3.788854,-9.389394,-7.277415,-2.386826,5.402998,3.114001,6.938978,2.817765,4
-2.626568,-8.128553,3.041329,-1.366663,-8.133771,0.699381,-8.022629,8.473476,-3.42256,4.278221,-6.258023,-4.269432,1.279015,-7.203442,9.797345,8.846361,8.25376,8.518012,2
1.820588,11.648989,6.608472,-0.807688,-6.468801,-4.461937,-7.652117,5.319305,0.722113,3.257579,-10.795186,12.455755,2.806827,-4.44138,-8.948107,-8.254413,-7.934622,-0.60298,0
-2.320958,-4.31606,1.103349,-5.654477,-4.584691,-4.631308,-4.545559,6.851356,-4.706905,0.970132,1.417804,-9.709418,3.705923,-6.79162,-6.449909,8.779616,9.041987,6.909656,1
2.923253,7.660748,-7.822844,-5.707887,-11.494722,-0.73835,0.87273,-8.272279,6.458729,-3.799819,-3.711494,4.776768,-6.424477,3.623688,-12.186265,12.077112,6.157645,-5.723663,3
-3.543973,8.858138,2.367778,3.03957,-11.14835,-4.943296,-7.374961,7.519887,0.956266,4.128932,-13.13637,11.045798,6.321204,-2.722755,-5.57952,-5.869042,-3.113259,-1.455893,0
-13.16884,4.541453,4.994609,6.279631,5.571454,-5.696131,-3.748502,-8.579448,11.777358,6.081438,0.862324,-11.493646,-4.277588,-2.92317,5.716487,0.056727,4.984423,-0.544563,4
-5.917657,-4.303894,3.901899,-8.75069,-0.657714,-3.235201,-2.57281,2.855807,-5.811434,-3.735866,0.348752,-8.981714,-0.643965,-7.634851,-8.649444,6.542684,10.614359,8.05145,1
-13.108559,9.105486,6.408526,4.992849,5.896138,-8.841244,-2.038936,-5.542376,8.523349,3.033199,-3.772488,-12.675809,-3.804122,-5.505741,4.207972,1.700707,10.274337,2.519951,4
-2.943827,7.764869,-6.73728,-7.388224,-6.34213,-4.57268,-0.255282,-2.755093,5.923082,-1.320797,-5.870554,3.747618,-4.467353,10.310444,-5.001166,11.409388,4.080916,-2.942123,3
-9.643572,7.71116,7.341383,6.86337,6.251958,-7.360593,-2.044835,-6.721522,8.137767,3.150166,-3.152699,-7.668879,-3.321691,-3.938815,4.028785,4.545943,7.344913,-1.482421,4
-8.803942,5.172576,6.92984,3.113903,5.652016,-1.785371,1.545604,0.10185,-10.119914,-7.10129,-7.051453,1.61911,-0.355467,2.146851,8.678403,-6.058096,0.538667,6.192901,5
-1.802652,6.050257,1.498512,3.539752,-9.080386,-9.65868,-12.989269,6.372109,2.770973,5.071293,-7.88712,8.6152,6.863411,-4.061582,-5.435545,-7.501648,-3.315865,-3.473334,0
-0.207275,-4.472589,2.834756,-8.005146,-4.579055,-2.465008,-2.048867,10.240127,-8.116091,1.284397,2.453757,-7.549154,-2.850216,-9.963397,-9.795868,10.8182,8.784573,5.558337,1
-8.042064,4.821864,5.942237,-0.64548,7.246762,3.687739,1.415842,1.234104,-9.786944,-12.100408,-10.897929,4.212682,-2.768723,-1.137939,9.736538,-5.878429,-5.161592,3.308428,5
0.040009,9.196532,-7.351006,-7.03866,-10.482533,-2.830988,-3.54184,-4.582062,7.803212,-0.572643,-4.786783,1.561128,-6.796512,1.946418,-11.022268,8.071972,6.91258,-6.518246,3
-7.87217,3.393092,5.592126,-0.364104,6.179573,-0.861195,1.498259,0.664021,-8.196389,-8.722501,-11.105818,4.275097,-2.991168,0.933768,8.059849,-5.075775,0.056735,7.344289,5
-3.832807,-5.564059,0.931233,-6.587842,-2.481791,-6.151861,-1.245532,5.759998,-4.242693,-1.50697,3.307894,-8.484989,5.699061,-2.201663,-7.107305,8.456842,10.293989,7.330932,1
3.494791,11.048057,-6.621629,-6.76232,-7.068424,-1.622716,-2.48197,-2.546913,5.669703,0.117134,-4.758865,2.030993,-4.76737,5.557222,-9.398185,10.831044,6.063853,-9.234788,3
-2.627755,-6.695976,5.761156,-9.073237,-4.978816,-3.813066,-0.569046,2.061284,-4.762222,1.21517,3.578806,-7.381077,3.058694,-7.200876,-8.581739,7.674248,9.699971,4.587655,1
-1.580878,10.972085,-7.293037,-5.145425,-4.732997,-4.233357,-4.927331,-2.991088,6.08333,-5.46703,-1.343133,2.986088,-4.426867,5.061683,-9.430218,11.888745,4.32606,-6.60611,3
-4.290861,5.117529,3.162448,0.892892,-7.589329,-8.797938,-10.305178,7.30151,0.481846,5.2485,-8.224989,14.158973,8.900213,-5.267012,-7.604029,-5.744415,-3.261963,-0.531498,0
0.486257,-5.885206,-0.377746,-6.260026,-6.946737,-3.718241,-1.355839,6.935008,-9.090038,-0.307536,1.900377,-10.793055,1.43566,-4.81142,-9.713119,8.249812,11.083859,5.731725,1
-3.150178,5.919838,3.292235,3.519702,-8.630464,-6.694146,-11.454366,7.035521,0.895658,1.718109,-8.007538,11.091452,4.709775,-6.185585,-6.274863,-9.961433,-6.709341,3.067698,0
-4.503538,-10.786688,4.49883,-0.630579,-5.657377,1.006888,-9.891295,4.962874,-6.419,1.550711,-5.971143,2.990819,3.715261,-7.328661,11.009739,6.020948,7.622921,8.087118,2
-2.304184,-6.984652,3.742579,1.442521,-8.215179,2.082776,-10.191993,5.967624,-4.674119,-0.36137,-4.353479,2.01343,2.516157,-3.625322,7.983609,3.365893,10.100539,6.407106,2
-2.978719,11.046038,4.281508,5.189553,-8.394897,-8.441937,-10.645921,6.84583,2.027308,1.51018,-9.394796,10.528905,3.71787,-6.795561,-5.228529,-8.510748,-4.547112,2.671496,0
-7.400211,3.214644,0.541119,1.143417,3.511981,0.88152,-0.74361,-2.323822,-8.009787,-7.631306,-7.695381,5.567716,-1.539912,-1.093038,6.2411,-6.994119,0.325521,6.303941,5
-10.439447,6.363215,2.120582,3.962409,5.106857,-6.804594,-0.731334,-7.255413,7.978403,2.379419,-3.655741,-8.662887,-7.220623,-4.138621,6.693904,1.162615,4.805241,2.013168,4
-12.827408,6.040922,3.473603,4.149533,4.938648,-9.713114,-3.167353,-6.81646,6.336838,1.880282,-4.043946,-10.955106,-4.293495,-1.826523,8.298587,7.254967,7.672943,-0.305438,4
-9.171892,5.455297,7.929887,-0.140024,4.025197,-2.083686,-1.266162,-3.602298,-8.030697,-4.685205,-5.920438,1.140973,-2.880479,-0.144845,8.394111,-3.795218,-4.574166,7.169961,5
-1.863794,6.505773,4.382303,1.501711,-10.254929,-8.396635,-8.891089,9.856359,1.644641,3.934161,-11.218643,11.589979,8.453496,-4.174548,-6.139823,-9.529057,-1.741815,0.609788,0
-5.781254,-4.953497,3.404509,-5.742905,-6.43107,-6.370179,-0.266802,6.737356,-3.770681,2.291132,2.141639,-10.908167,1.185648,-7.075433,-10.529681,11.139663,11.368359,3.376018,1
-13.227749,7.163518,4.425407,4.9428,3.948582,-9.596823,-4.158542,-5.124259,6.425061,3.333235,-3.492732,-13.061697,-1.518278,-6.047,3.519492,2.050404,9.900122,0.155176,4
-10.24725,6.789591,5.83327,2.918329,2.562555,-9.150899,-1.522647,-9.356772,8.490932,2.328734,-5.375252,-6.63959,-4.696256,-1.718564,1.34838,2.416106,12.412792,1.834767,4
-8.892376,-0.84795,4.429842,-3.164572,3.289716,1.237985,-2.82224,-0.490897,-8.233341,-9.171863,-11.172324,0.564435,-5.947029,1.297921,5.618322,-4.634407,-5.879256,5.023103,5
-9.057322,-9.643305,3.320065,-0.314039,-3.042537,1.221606,-11.306012,6.524628,-6.185885,2.467462,-3.313657,-1.486139,0.496577,-6.70177,10.067984,4.687779,7.257736,6.48836,2
-9.795123,7.46127,10.012142,3.552333,4.426884,-0.931584,0.836578,0.85502,-7.93132,-7.744524,-9.513253,3.797728,-6.11756,2.01809,9.213291,-5.979604,-0.272721,5.82195,5
-7.222314,5.109164,3.807692,2.607998,6.136756,0.806928,-1.345825,-1.833689,-6.71995,-5.22802,-8.678244,4.236619,-7.082436,-0.500812,12.187814,-5.054216,-0.153698,5.186847,5
3.672184,8.543813,-9.80832,-7.515789,-7.912581,-6.05059,-3.083826,-4.000214,4.901193,-3.311598,-6.523975,-0.188607,-3.615141,3.244955,-6.906444,9.955129,-1.917184,-8.790584,3
-2.699497,11.490853,9.037553,2.65988,-7.346807,-4.926144,-7.15419,2.285861,2.016829,3.372253,-8.794899,9.01088,6.478501,-7.479643,-4.894442,-3.021825,-5.610499,-2.298981,0
-0.904704,5.672872,-8.130133,-5.683647,-10.340579,-3.60629,-1.526794,-8.170255,6.666749,0.187059,-1.19797,2.874324,-9.662843,4.075294,-8.292195,9.669291,4.428631,-6.241706,3
-6.994874,6.366598,7.823628,1.199749,5.299713,-0.758851,5.232048,-0.365999,-6.420353,-8.837604,-9.420198,0.976391,-2.736397,0.116596,11.254432,-6.143056,-1.96775,4.874028,5
-8.153236,5.826888,3.061371,5.048233,4.441591,-7.034783,-4.919897,-7.423496,5.05153,0.023171,-2.998282,-7.041615,-1.833257,-5.773414,3.229569,2.902733,8.756159,-0.900758,4
-3.14086,-6.528663,0.16784,-3.586665,-7.843537,-1.291012,-8.167698,7.271816,-3.464895,-0.117216,-1.36511,3.578956,3.470304,-5.238593,7.026732,5.10662,8.107141,7.889272,2
-4.989005,4.792903,6.400395,2.933209,7.525998,-2.552135,1.13586,1.651435,-10.962622,-8.328991,-9.627684,-0.647434,-4.078783,1.158017,9.013153,-5.020339,-0.125261,11.014908,5
-7.480254,6.939075,4.40545,4.951145,9.027875,-10.244916,-3.31324,-7.113056,8.530754,3.021888,-7.255815,-8.972642,-2.179352,-2.303935,4.566202,0.657905,8.85964,-2.748606,4
2.194273,-7.167742,3.695467,0.043868,-4.938844,2.202696,-5.74792,10.600819,-5.198054,5.032151,-6.130053,1.976843,-1.351621,-2.900542,6.287306,2.392654,8.151651,8.167623,2
0.957626,7.802818,-7.472529,-5.748382,-5.609783,-2.810504,-3.240637,-5.34506,7.514354,-3.699723,-4.593661,3.571959,-8.135476,2.730579,-8.631631,9.699949,2.587465,-6.21614,3
-6.487656,7.12486,8.712799,1.574415,5.69866,1.409743,0.140832,-1.180737,-11.130713,-8.850207,-9.098296,3.952994,-4.474665,1.208103,7.423644,-7.643735,-2.880651,6.132687,5
-1.254719,-7.399329,0.806522,2.746145,-5.893125,0.712532,-8.529582,8.77351,-5.827627,4.683731,-4.491674,-1.761206,-0.611737,-9.713132,8.910918,3.333193,7.548026,4.981619,2
-1.36338,-7.420174,4.177389,-1.94811,-7.866776,1.327273,-7.854245,8.688114,-3.365076,6.018737,-2.616107,-3.29115,1.400577,-2.305295,11.33674,5.509222,10.27591,7.307376,2
1.065073,10.067445,-6.685465,-8.211576,-9.225546,-4.481033,-3.732363,0.239888,5.793761,-0.081808,-4.276171,0.386578,-4.276113,9.297892,-8.99965,12.336378,5.13022,-5.93481,3
1.323273,-3.779756,1.23085,-8.941282,-6.454862,-1.819199,0.655426,5.703741,-6.403371,1.461263,-0.98766,-8.919206,2.185336,-5.760233,-7.741131,8.161774,13.021476,3.998664,1
-0.135789,11.137751,-6.332209,-4.731838,-12.467092,-4.141022,-2.835834,-4.582594,7.322207,-5.854652,-2.441966,2.469363,-4.259681,4.761405,-7.70847,12.184447,4.229565,-6.886245,3
-2.919761,11.900884,6.214576,2.44074,-8.904311,-8.821067,-7.603246,6.270532,0.791575,3.800231,-9.915972,11.199733,5.637857,-4.150738,-5.48409,-9.679902,-3.32614,-4.840388,0
-2.215703,9.674204,3.131654,-0.260669,-7.831647,-7.0757,-6.468359,10.958145,4.815496,5.881822,-11.596991,8.580405,7.068705,-7.018096,-5.209089,-4.890938,-2.842575,2.545398,0
-2.978359,-7.943417,5.594777,-1.745408,-10.606239,-0.349606,-9.497123,12.726793,-2.950963,2.384963,-4.154596,-0.550527,-0.644881,-5.163946,4.851011,5.371496,7.043372,4.383787,2
-2.54577,4.712686,3.325371,2.201122,2.10839,0.066149,2.504072,-2.816062,-11.311115,-9.797043,-10.777652,-1.229026,-1.099322,-1.327684,5.424739,-1.708091,-1.819131,6.383504,5
-4.777123,1.75328,5.29426,-1.892566,5.028996,2.029913,-1.548682,0.599958,-11.111078,-8.093795,-6.21037,5.058172,0.641673,-3.50327,8.93385,-3.916991,2.208807,5.329792,5
2.856595,10.96736,-8.02269,-5.400632,-10.925241,-5.094079,-2.764196,-3.723927,7.198695,-4.805854,-4.205332,-0.689195,-8.670921,2.088666,-5.362634,10.59944,7.895654,-9.081933,3
-2.818749,8.792315,6.694037,1.420478,-2.934864,-5.715559,-9.8098,5.841032,4.104045,4.218492,-9.57019,8.201237,6.525961,-7.031127,-3.640078,-4.897789,-4.264693,0.116192,0
-1.718149,-9.012033,4.854994,-1.344928,-10.031141,2.994947,-5.795833,8.032322,-5.282254,5.123291,-3.833451,1.785295,1.428036,-5.975354,8.089309,4.28284,10.891757,10.789684,2
-4.836118,-7.192579,1.48629,0.039499,-9.230167,0.521022,-11.314767,10.542805,-3.683472,7.224003,-3.414711,-2.651085,1.49727,-1.210614,8.919217,6.492576,10.055789,5.376537,2
-11.038241,7.98472,1.69207,5.533998,2.986889,-6.227158,-4.129299,-9.250234,7.104175,1.340057,-6.005934,-7.464036,-2.549757,-2.389983,8.884461,4.137107,7.937452,-1.619424,4
-0.047983,-8.431096,1.16563,-3.971807,-7.93079,1.651685,-9.334024,5.191792,-4.657024,5.432293,-4.020673,3.314688,-0.73775,-4.507687,10.359876,6.559075,9.680562,7.238818,2
-1.80263,9.127879,2.588684,1.298508,-9.56473,-2.747131,-9.374243,6.957896,5.912706,2.513498,-6.999492,10.58325,2.690882,-6.495399,-5.490289,-6.260766,-3.838635,-0.719201,0
-10.282411,4.801157,3.333081,2.932316,2.607348,-7.730353,-2.032658,-8.22138,5.738048,0.547221,-3.689134,-11.272801,-4.869646,-2.208213,3.851509,1.671821,9.114359,-5.960931,4
0.204278,11.398862,-3.930946,-6.62608,-11.436904,-5.580957,-4.642896,-5.136882,9.835123,-3.117493,-5.467405,1.859393,-6.529576,5.170702,-8.985192,10.253762,6.469366,-7.113561,3
-5.108243,5.43765,6.253325,5.515461,3.670471,-1.257478,1.009597,-2.279859,-8.255202,-5.000166,-10.959095,-0.11961,-3.287171,0.546083,7.338311,-6.52998,0.814894,6.043538,5
-4.18311,11.66181,3.041606,2.678669,-7.254845,-8.913899,-7.036496,6.095259,-1.377844,-1.602575,-11.3384,12.150014,9.16433,-7.190415,-7.11241,-7.261736,-6.582019,-1.402535,0
-3.613747,8.44054,3.428328,-1.475518,-6.689517,-6.303779,-10.180331,9.499106,1.15014,2.887028,-8.535304,6.312833,8.462211,-6.557556,-4.384929,-3.755649,-2.634848,-1.128818,0
-6.209431,5.59544,4.030989,2.356867,7.193934,-0.068524,-2.360854,-1.717552,-11.781107,-9.092897,-10.630531,-0.084345,-6.679288,-1.193676,8.370578,-4.651241,-4.018325,6.437785,5
-3.841022,-7.793275,3.500947,0.12914,-8.191892,-0.57761,-9.480377,6.859817,-5.728386,4.694592,-2.227581,-1.167583,2.286711,-9.235298,8.751358,3.233617,8.943719,7.910629,2
-1.502343,-4.573791,6.038232,-4.439228,-2.88335,-2.865677,-0.863461,2.615345,-3.914467,2.879243,0.319316,-10.327027,4.101201,-7.238313,-6.427719,7.413831,8.688959,7.205152,1
-10.791463,7.718498,7.117259,2.995729,4.962853,-6.996208,-3.205605,-9.740577,7.710091,4.074867,-1.46259,-11.120861,-5.72809,0.765639,8.151914,0.641429,7.613296,-0.354917,4
0.421546,-5.56236,3.838683,-9.259019,-4.730388,-0.71559,-2.816725,4.527669,-5.254022,-3.311689,1.994008,-6.748516,3.880496,-6.688777,-8.657713,11.961332,12.053801,5.978767,1
-9.899731,5.646916,3.393158,3.814196,7.559857,-7.942528,-4.01089,-9.293642,7.646016,0.60442,0.256006,-12.582873,-3.213156,-2.654784,2.988264,1.082197,4.143483,5.462893,4
-9.197652,5.160713,6.476048,1.133123,2.943351,2.119576,-3.884504,0.934381,-10.400981,-4.000489,-8.32219,4.375662,-3.398833,-0.895777,12.532045,-4.021182,-1.829677,3.718928,5
0.890583,-5.802428,2.644825,-6.628852,-4.599857,-3.949408,-2.389274,4.862241,-4.531275,-0.431987,1.650014,-11.384934,1.2022,-6.130806,-12.033414,11.067497,8.126918,9.693922,1
-8.43793,5.810421,4.620878,6.583412,4.514196,-13.057022,-3.079567,-11.432302,9.253613,2.476928,-4.338813,-9.168888,-3.514044,-0.632544,4.81005,1.784338,8.40285,0.2785,4
-2.902301,7.964587,4.799931,0.312853,-7.833343,-7.458242,-8.474135,9.021217,3.729626,4.63642,-8.727804,10.021931,6.019568,-3.952052,-8.192463,-10.428201,-5.998134,3.30137,0
2.903827,6.952778,-6.248183,-2.050039,-10.189237,-2.771454,-1.089905,-3.837707,7.706739,-4.673812,-2.55197,3.481174,-8.613474,4.099349,-8.669539,10.371541,5.402752,-5.921045,3
-8.208587,6.59557,4.220828,2.28755,2.523091,-0.965776,2.740769,-0.002209,-8.109111,-6.796401,-8.862522,0.508825,-4.107464,1.237101,6.285575,-6.14666,-3.443856,4.571152,5
-9.962096,6.880356,6.307299,6.253452,10.226567,1.409998,0.823744,-0.128574,-11.716353,-9.576696,-10.883933,0.469532,-2.419496,-2.958396,7.082204,-6.592528,-3.54447,7.869098,5
1.675186,6.820378,-12.651627,-6.595162,-10.011102,-5.730894,-3.689511,-3.836082,10.378198,-2.388892,-4.442826,0.788391,-6.677716,5.41234,-8.482815,7.890194,5.787079,-4.10076,3
-8.907501,8.248267,3.442425,5.033792,4.550539,-8.456243,-1.063676,-5.991628,7.216312,4.271313,-5.419692,-11.500622,-6.787868,-3.572216,4.244864,3.034436,7.615611,-1.92729,4
-9.237931,8.577693,0.522745,4.456609,3.063546,-10.441529,-4.089074,-5.790979,4.523875,3.920281,-4.054229,-10.30834,-4.502399,-6.299027,2.328179,4.668536,6.892886,1.444161,4
-9.788822,5.840578,7.463011,0.628369,4.879669,-5.503275,2.485455,2.392034,-7.761328,-4.556339,-11.41297,2.240035,-4.146197,-1.437661,10.689987,-6.956717,-1.152021,4.057307,5
-1.788411,10.022862,5.221808,0.959152,-7.907428,-9.278012,-5.268778,7.350424,1.572594,2.303867,-3.716994,7.251541,5.791157,-4.921544,-5.163075,-4.416046,-0.299938,1.507444,0
-8.647959,5.118145,3.263462,0.386328,8.297257,-7.804353,-4.425926,-7.916062,5.175923,3.815203,-0.936728,-8.57318,-3.343048,-3.602925,9.856322,0.298785,9.65786,-2.183742,4
-3.029228,-5.045515,0.461761,-6.246154,-2.532216,-2.602724,-4.857772,2.998149,-4.714691,-1.226428,0.339267,-8.933094,0.576905,-10.832444,-10.547737,8.170293,8.203007,7.570188,1
-9.634159,9.202335,5.836838,5.481065,6.646924,-7.049546,0.035103,-5.24458,11.880051,-0.314264,-8.936782,-5.84934,-2.191674,-5.739532,5.808757,3.7648,7.437177,0.626568,4
-11.869868,5.535433,4.024742,4.109399,2.130408,-9.231135,-1.227716,-8.675148,8.081299,4.099604,-1.337359,-7.239591,-1.894777,-2.497285,3.18517,3.341577,6.912029,-0.458077,4
-7.874106,5.527736,1.694426,3.414216,7.020205,-8.790115,-6.462571,-6.281138,3.709683,1.931025,-3.956505,-9.989365,-5.806106,-2.586783,6.619505,2.812987,8.359737,-0.001355,4
-10.33917,3.202871,5.691833,7.654266,8.926465,-9.341719,-2.252395,-8.384751,3.821892,3.061446,-1.734562,-9.819535,-3.73581,-2.813134,6.161188,0.828138,7.65265,-1.426083,4
-0.36097,-6.387045,0.600684,-4.048967,-0.97998,-0.290231,0.640132,8.016315,-2.081316,2.472952,2.350848,-7.325094,1.221014,-6.296876,-8.317379,8.701544,8.682953,8.74367,1
-9.396652,1.049435,4.567818,4.654286,3.060218,0.226656,-0.905637,0.51064,-9.919605,-10.346977,-10.37595,0.147567,-3.292745,0.887271,7.677067,-2.621024,-3.502473,6.373779,5
-3.10999,-7.450824,0.920348,-1.948252,-7.494477,2.861585,-7.678684,7.325661,-7.922918,5.743366,-2.622093,-2.757621,-1.960528,-7.713209,12.333982,3.750502,7.198022,2.800448,2
