@relation dataset_classification

@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute feature_12 numeric
@attribute feature_13 numeric
@attribute feature_14 numeric
@attribute feature_15 numeric
@attribute feature_16 numeric
@attribute feature_17 numeric
@attribute feature_18 numeric
@attribute feature_19 numeric
@attribute feature_20 numeric
@attribute label numeric

@data
3.337408,-0.352474,-1.607027,-9.44241,2.434009,0.382635,-1.460949,4.143221,8.339555,-3.515548,-0.869828,0.264682,3.256047,0.336259,1.514274,1.083178,0.112919,0.126868,-0.244493,3.970275,1
2.805154,0.254321,-0.468122,-0.020081,-1.23626,-1.245268,2.677894,5.343585,7.492233,0.951895,2.43438,-0.265861,0.765666,-2.810288,1.582617,1.604905,-5.513763,-0.614002,0.289282,5.068653,4
0.337625,1.559899,1.731203,-9.923216,-0.286807,-0.638737,-3.700421,0.223095,2.311746,9.124201,-0.783164,3.890987,0.198709,2.284503,-1.630403,-4.581199,0.766365,0.375484,-0.000009,2.576997,1
-1.497379,4.501092,1.023191,-7.956095,-2.817248,-0.998871,-3.025979,2.176873,-1.79601,7.42951,-0.032677,0.852192,-1.625793,-1.053383,2.397052,-0.486641,1.785098,-0.69373,-1.811755,2.295807,1
-0.833717,-1.114911,4.444225,2.013506,1.607882,-0.730905,-0.286568,-3.818526,1.544114,-1.269001,-0.463884,1.117117,2.180602,1.889156,1.80869,-1.520376,-5.529867,0.771339,-1.144585,-2.544798,0
1.184834,-2.056291,1.403445,-3.096218,-0.870185,0.625741,-0.454768,1.718596,-7.291227,-1.729458,-0.125988,-1.508224,-1.355737,-1.964138,5.261808,-4.048022,-0.993512,0.434215,0.068699,-6.373313,4
1.824197,2.920953,-1.667891,-12.201508,4.056174,-0.020753,0.362178,-1.775913,7.524016,-4.426782,-0.887908,5.089415,0.220992,3.101189,0.954918,-3.848084,1.565974,-0.060522,-0.561346,4.277066,3
-0.317554,-3.017885,-2.908744,4.865892,0.038726,0.096081,-0.891501,-4.565465,-5.971611,-0.860078,0.404514,2.92843,1.433772,-0.27556,-0.864754,-2.199142,-0.354741,1.012392,-0.391158,-3.4388,2
-6.221744,1.536524,-2.061584,8.296871,1.168929,1.279924,-1.83028,-2.589731,-2.365809,7.201712,1.097769,1.253285,0.551877,-1.448045,-3.927095,2.070045,0.95429,-0.798781,-0.190788,-0.288793,4
2.229625,-1.237869,1.438807,-1.892036,-2.94776,0.001441,-2.014602,0.840773,-3.617046,2.345852,-0.512897,0.42344,1.40618,-2.76611,1.947439,-0.386506,-1.390072,0.157028,-0.607434,-1.311566,2
-2.925052,1.697984,-0.218634,0.729249,-1.795412,-1.419827,0.538512,-1.259426,-5.851308,2.225146,0.931953,-0.677576,2.924868,-0.883563,-0.403283,-3.827479,4.243104,1.94644,0.111087,-6.701834,3
-2.844208,0.684112,-0.043657,1.446993,-1.435842,-0.017698,0.764382,3.178762,5.930334,8.297641,1.747486,2.296757,0.545495,0.81895,-0.419502,2.427641,-3.199077,0.335294,2.19879,4.743771,3
-1.286889,-2.523206,-3.334951,2.29482,-2.548285,-0.465542,0.859184,1.517361,-2.578872,6.096097,0.965157,3.978747,0.402477,-0.917994,-0.218022,-0.943601,-0.306624,-0.201764,2.440216,-0.188253,2
2.912114,-2.999513,0.722174,-1.400028,-3.824679,-1.117835,-1.130811,-0.515216,-6.937991,-0.040752,-1.871331,1.797746,1.472153,-2.812227,2.402979,-0.624832,0.340551,-2.332986,0.077354,-3.358152,2
0.679769,-1.832178,0.080321,3.677918,3.023661,0.197368,4.849675,0.648948,1.311282,-9.322275,-0.932968,-2.589135,2.042025,-1.723877,0.245288,-0.270644,1.263328,-0.422675,0.185406,-5.281023,2
3.088819,-4.578689,-0.491411,7.359945,-3.154516,-0.28049,-2.633036,-4.24191,-14.45415,-4.682233,1.901098,-0.918832,-0.373675,-5.450733,2.050379,1.534236,-0.53247,-0.151072,-0.95965,-6.064667,2
-1.166868,2.280529,1.628179,-8.826369,3.499057,0.132431,-6.075958,-0.576199,1.492142,6.498766,0.072727,3.087258,-1.563094,-0.522649,-0.689281,-0.79444,0.755192,-0.492998,1.078344,3.176449,3
-0.402497,-4.890429,2.383933,-0.565073,3.427913,0.116386,-0.576959,1.667722,-7.062654,-4.012143,-0.760281,-2.900497,-3.961334,-0.204043,3.350027,-2.256992,0.529511,0.844445,-2.101371,-7.953822,4
-2.878363,-5.790113,0.707364,10.85602,-3.117991,0.704496,-0.047197,-4.823563,-19.252801,-1.409051,1.628859,-0.851562,4.176589,-4.462872,2.194427,-3.975859,2.246611,1.528484,-0.920204,-17.249214,2
0.793706,0.911124,-2.633039,-6.293749,-1.687286,1.70806,0.728038,8.799298,2.388982,13.794482,0.508915,1.896949,-6.360039,-1.936502,-4.070212,-2.828224,2.912188,-0.11946,0.476161,6.120368,4
2.244586,-0.684059,-2.630135,-5.967224,1.680757,2.818175,-6.557969,-0.15761,1.538616,-2.843827,-0.306151,-0.118914,5.394025,-0.913784,1.507629,2.30522,0.04377,1.578119,-0.471229,1.764436,1
-2.942299,1.228053,-1.287225,10.152764,0.298511,-1.323405,4.183308,-3.397518,1.762958,1.539348,2.709539,1.3018,3.364725,-0.859904,-3.983756,-2.123154,-1.73925,0.892138,0.660109,-2.028621,0
-1.982096,-0.109022,-3.339142,-1.714091,3.698861,-1.104721,-2.60244,-0.227973,-0.044488,-2.176935,0.365478,0.797789,0.910131,-0.620239,1.193129,1.277406,1.289381,0.245979,0.171826,-0.141042,3
1.083349,3.205115,-1.21297,-3.678167,2.543813,-0.037702,3.106825,0.930082,2.392703,-0.386606,1.088137,1.84167,-4.372888,-2.41989,-0.86655,-3.880944,0.801775,0.380137,-0.413529,2.296727,4
2.084527,-3.408156,-1.439841,-8.520025,1.665364,-0.829235,-5.222028,2.792616,-0.633734,-0.012371,0.782774,2.530464,1.628888,-2.00067,3.914978,1.278307,-0.455372,0.789194,-0.500598,0.576185,1
0.923394,-2.001541,3.049451,-0.26537,1.740224,1.242998,-1.180457,1.970564,-1.571542,-1.232669,-0.531946,-2.271474,-1.376629,-2.383496,2.781864,0.107424,-3.09962,-0.483867,-0.56829,-2.636246,4
-2.123145,-2.516594,2.252385,13.073238,-3.998002,0.071812,2.113204,-3.226273,-9.303206,0.277224,0.096813,-1.529516,0.116744,-2.325702,0.560324,1.753513,-2.032766,0.630457,0.181153,-6.370773,0
1.032604,0.019376,2.718692,-4.864681,0.342947,-1.156997,2.814705,3.17148,-0.79171,2.013849,1.65423,1.990705,-7.083975,-1.9755,0.363291,-0.285057,2.594783,-0.506345,-0.63838,1.243372,4
-3.460143,1.866925,-2.024273,7.325579,-1.238512,-0.356367,1.626933,-1.447456,-1.435264,7.266507,0.860594,4.43834,-2.050047,-4.115879,-2.6879,2.402715,-0.552688,-0.330975,-0.289897,3.035276,3
2.437803,1.736696,3.11608,-12.930537,-2.086161,0.973245,-2.692235,3.520315,6.888965,3.963934,-0.962724,1.210584,1.334272,3.524405,2.833487,-0.386275,-1.324174,-0.256093,0.583077,5.258578,1
-3.54899,-3.985998,-1.474291,8.803854,-3.976274,0.482625,0.527099,-2.019594,-12.50332,3.183534,0.390904,1.366918,0.167792,-1.605742,0.866572,0.056136,1.937579,-1.07999,1.821103,-7.577075,2
-3.422204,3.168016,1.518673,-1.564439,-1.492665,0.202221,2.995173,1.102011,3.470434,8.970681,1.017457,4.148075,3.198359,-1.267212,-0.594079,-4.39661,-0.737079,0.061634,1.854361,-1.139508,0
-5.098104,0.990657,-3.026102,6.81761,-0.488675,2.016816,-0.082339,2.595406,2.648667,11.179558,-1.883922,0.591538,-2.405802,1.182536,-3.446307,1.470119,-2.358508,0.449495,-1.530175,4.614361,4
-0.809353,4.226567,-0.572121,-6.508065,-0.870004,0.954963,-0.032414,6.133131,5.166053,11.788559,-1.810376,1.141411,-3.5382,-1.125594,-1.952915,-2.595478,0.1645,1.519976,1.591463,6.094263,4
-0.136186,-0.082723,-5.270348,2.10457,-0.500232,0.503805,-0.842427,-2.347308,1.090458,2.86873,2.052755,4.306745,0.197938,1.327157,-1.454419,-1.168604,-2.498978,-0.083923,0.029733,4.518139,2
-2.10333,1.740022,-4.760813,10.262294,4.69724,-0.968266,4.868652,-1.500524,7.432922,-2.138335,0.746095,-0.347751,0.631023,0.110476,-4.07638,-2.821548,-4.811387,-0.418717,-0.164867,2.01186,4
-3.42322,-2.197901,-3.115763,9.847366,2.20596,-0.570884,2.392955,-0.474173,0.561749,0.907681,0.738095,0.99407,-0.577129,-0.237369,-1.483638,0.760244,-3.031377,-1.117243,-0.83434,-0.590607,4
-3.734185,0.434748,-0.799053,7.53263,4.815806,1.274819,1.768546,-3.349735,5.599433,-3.162571,0.290292,0.516368,1.854525,1.674961,-1.168,1.13859,-3.969178,1.519552,-1.179189,0.307455,4
-2.92278,2.702843,0.854648,0.142111,0.276613,-0.381874,-3.351201,-2.902886,-3.016878,4.551389,0.296751,0.626613,-2.521412,0.649696,-0.784869,0.427167,0.566037,-0.47937,-1.050295,1.21795,3
0.891973,2.740354,0.957078,-7.566691,-2.12717,-1.571677,0.190746,2.426551,-2.491724,0.307787,0.87787,-1.798371,-2.022696,0.239184,1.76427,-2.3548,4.333214,-1.052652,-0.711336,-1.03232,1
3.109519,0.485187,-2.398002,-8.558522,1.855803,-1.409349,-0.253242,1.615346,3.81862,-10.359905,0.786249,-0.728,3.544675,-0.5244,1.688717,3.729597,6.133203,-1.057907,-0.774281,1.21422,1
4.029466,-0.913437,-0.356325,-1.505254,-3.315725,0.07,4.047238,3.024947,-3.392339,5.247332,-0.883008,2.339362,-4.509411,-3.644108,-2.426972,-5.794491,1.241899,0.496077,-1.101646,-0.144705,4
1.090261,2.866178,1.355446,-3.014786,-3.86395,-0.677765,-0.181905,-0.747727,-2.756681,1.960088,2.580862,1.525852,1.496592,-3.281873,1.686323,-0.374892,0.931259,-0.338372,-0.812409,-0.140182,0
3.836697,1.907471,-1.591811,-1.026731,-0.933588,-0.378117,7.870114,2.178747,3.606484,-3.20159,-1.513971,1.134769,-3.017386,-2.059725,-2.29412,-3.625455,2.144182,0.288282,-0.099571,2.095465,2
-4.616456,2.276933,-3.297184,0.565079,-0.611259,-0.115668,-0.502481,4.071609,3.906791,12.896408,0.984278,1.677629,-2.973493,2.005383,-3.592462,-0.008097,0.3345,0.64756,-1.386097,5.901486,4
3.899899,0.091105,-2.410665,-2.690729,1.682662,1.508184,-1.846656,-4.681103,1.954417,-9.53771,0.611233,0.293493,1.961979,2.87362,1.982273,-1.394725,-2.840313,0.762514,1.059657,2.139799,2
3.604111,2.398228,2.246466,-13.363128,1.555861,-1.36779,-2.812651,6.408019,13.731466,8.102806,1.789327,2.553575,2.073228,-0.807003,-0.089775,-1.59547,-4.583815,1.047743,-1.330912,8.787595,1
3.365219,-0.455539,1.028846,-0.87463,-2.801559,-0.941818,4.14343,3.116248,4.35691,2.569976,-0.889202,1.632136,0.352129,-1.292654,-0.510772,-2.292945,-2.823826,0.891179,0.44264,2.191538,4
-1.959548,1.908324,0.163297,4.277792,2.354147,1.153247,0.591805,0.012343,2.526523,1.989393,-0.647231,-0.999596,1.518066,-2.85582,-1.738924,-0.745007,-2.249467,0.811492,1.84918,-0.638375,4
3.713495,0.889712,-0.779544,0.738709,0.4135,-1.607675,4.92448,0.786209,0.683657,-2.824031,-1.53231,0.645127,-2.75631,-4.219811,-2.24452,-2.903788,0.877598,-0.315055,0.446846,0.548407,4
4.727373,-2.538084,3.127341,2.269035,-0.553112,0.13157,-3.263248,-0.250711,-7.137621,-3.014955,0.315967,-3.294978,-0.211651,-6.747276,4.396268,-1.298169,-6.893296,0.347256,0.350443,-4.244042,2
1.687231,-2.062855,1.364356,-2.40108,4.26123,-0.533202,3.667985,4.177017,3.336745,3.023191,2.732455,2.674823,-5.629031,-2.984038,-0.500235,-5.373971,-3.439638,-0.19556,0.918011,0.206228,4
0.031982,4.011041,0.130582,-6.692222,2.279704,0.213713,1.311541,3.468871,3.632375,5.854556,0.096808,1.776358,-2.586512,-3.362059,-0.557231,-5.963453,-0.450486,-1.292729,-0.035911,1.614466,4
-1.744451,0.239751,-3.643991,9.349689,0.177026,2.325662,-4.20446,-5.64741,-9.843396,-0.909412,-0.365893,-1.369085,-1.036624,-3.264402,-1.908042,2.376974,0.803168,-0.745349,0.078303,-1.699384,3
1.939435,0.762749,1.326247,-12.260416,-1.118337,0.150672,-1.376036,-0.587205,0.481977,-1.87389,-1.733337,2.17713,-1.980637,5.771442,3.006995,-2.359405,2.879374,0.12651,-0.346938,1.834145,1
-1.395627,-1.08524,-3.845517,1.60773,-0.708379,-0.208025,0.118438,-0.880436,3.639444,5.996506,-0.368714,5.730428,-0.75185,3.319957,-1.474129,-0.350674,-3.244683,0.576198,0.340231,5.780925,2
3.497258,-3.646607,-4.327752,-7.724881,3.39894,-0.750818,1.122252,4.489237,8.131353,-2.135515,-0.089517,5.30292,-1.757988,0.85659,1.037734,0.65672,-1.091179,-0.974973,1.281077,6.621072,1
1.912843,1.249848,-5.061539,-1.90326,-0.463546,1.336274,-2.137482,-4.687813,-1.250306,-4.049583,-0.674866,3.252459,5.263791,-0.803344,1.530681,-2.91042,-1.171419,-0.685248,-0.974601,0.274959,3
0.678189,4.262538,-1.911044,-4.058304,-5.084979,-1.206868,1.916117,0.333964,1.581838,6.492162,-1.571223,4.865664,-0.325683,-0.701329,0.367568,-2.330249,-0.322953,1.337437,-0.03044,5.254477,0
-3.238494,-0.134654,1.260903,5.063305,0.071633,1.069437,2.011588,-1.191778,0.620059,7.399489,-0.384431,2.247226,2.066384,0.083058,-2.961172,-4.625973,-2.28394,0.357802,1.256586,-3.171019,0
1.307815,5.149066,-0.215267,-9.663759,-3.133844,0.771392,-2.755534,0.380602,1.377353,5.622739,1.29996,1.838402,1.02816,0.325366,1.454631,-3.727207,-0.066622,1.549747,-1.926742,3.855223,0
-0.400161,3.562859,-1.633761,0.168856,-2.657995,0.182087,0.480432,-1.077585,-1.435616,7.106272,-1.511329,2.557645,1.432128,-2.964664,-3.51354,-3.672109,1.887289,-1.402572,-0.419992,0.641462,0
-2.056315,-2.732558,-5.145449,10.940647,2.200565,-0.841377,-0.388002,-4.853451,-8.554396,-13.118437,-0.30587,-3.191132,1.116916,-1.326965,3.618291,4.145046,-0.083005,1.403933,0.905844,-5.758828,2
4.58719,-0.879313,2.511642,-4.576672,-3.070296,-0.835074,3.254492,1.823073,2.284322,-0.484468,-0.367468,2.077681,-3.38704,1.065303,2.019907,-1.486109,-2.513704,-1.630634,-1.81877,3.31667,1
-3.338259,0.977752,-2.150579,3.725409,-0.789715,-0.540218,-1.336473,-1.074543,-5.75387,1.731235,0.573065,-1.169368,1.321149,-1.64727,-0.582171,0.492783,3.17378,-1.366613,0.211382,-3.535225,3
-0.140683,1.700723,-2.024109,-0.510739,-0.949887,-0.738542,-1.195036,1.958352,2.288431,7.711321,-0.872636,3.143441,-0.920889,-3.298093,-1.381101,0.900365,-1.895101,-0.775411,-0.039899,5.486801,3
1.669457,-2.927605,-2.226386,-6.624651,3.765823,0.884981,-2.691688,3.081665,6.522556,-3.588028,0.14436,-0.137594,3.149881,2.780749,1.300884,0.856948,-0.545491,-0.792452,-0.64343,1.921044,1
1.921665,2.513061,2.177147,-6.648356,-6.217325,-0.696204,-3.052376,-2.825849,-3.170566,7.104744,0.266437,3.633792,-0.071701,2.384091,2.21278,-4.195645,-2.496377,-0.022231,-0.029615,2.531715,1
0.193738,3.434869,-4.187808,2.799965,-0.610042,1.645036,1.602698,0.044332,2.440529,1.809396,-0.77959,0.341524,3.254472,-3.303474,-1.757014,-3.226455,-1.821667,-0.970526,-0.772036,1.341793,0
6.78365,-2.394606,4.33412,-9.763168,-1.852721,0.556878,-0.408757,0.005858,4.436011,-3.005582,0.484844,3.583793,-0.708853,2.463859,2.930979,0.280832,-3.001405,-0.262826,-1.170002,4.605283,1
-0.52726,-3.42577,5.021118,-4.112771,4.308701,-0.599113,-2.685501,1.042335,-0.962873,-4.3854,3.319509,-1.572421,-1.391404,0.641097,5.399834,1.405818,-2.432138,0.389227,1.10816,-4.094528,4
1.323869,0.906805,0.152194,-5.98661,-1.242868,0.912383,-3.045463,-1.248191,-0.088155,4.469009,1.29005,3.065306,-1.969421,2.287902,0.301424,-2.26569,-1.138721,2.006391,1.933923,3.803919,1
5.179152,-1.904301,-0.993906,-9.040108,-3.041572,-0.310854,-1.283973,1.764263,0.977508,-3.182327,-1.755859,2.765262,3.703188,-0.690887,3.290302,1.025023,1.216639,0.865073,0.443278,1.830219,2
-2.620999,2.050181,0.57835,-1.196564,-3.466303,-1.241646,-0.407674,2.048022,-5.031093,10.073485,1.028331,1.106218,-0.0499,-2.78189,0.407852,-3.951469,0.950163,0.10402,-0.620079,-2.9413,0
2.682663,2.205075,-2.420398,-5.968218,4.83216,0.645106,6.799608,1.511812,11.391908,-4.726372,1.143996,4.535937,-5.159274,1.920952,0.198795,-4.827923,-2.947531,-0.627193,-1.031383,6.897279,4
-0.644358,1.68157,4.243498,3.05267,-3.238542,-0.413175,6.544274,-1.272404,3.859153,4.047693,2.541563,3.599061,4.094938,-0.793258,0.515594,-5.507247,-5.147222,0.6184,1.206203,-2.763389,0
-3.26238,0.89479,-2.303413,4.947573,0.903967,-0.533546,0.491941,-0.71702,2.659653,3.490515,-0.845673,1.973143,1.061612,-0.288346,-1.735058,1.586356,-1.537928,-0.579768,0.505112,2.189701,4
1.181891,1.804629,-1.817707,5.533046,-0.295879,-0.504913,1.05967,-2.040097,0.474913,-0.864402,-0.824085,-1.738223,2.876034,-2.141698,-2.638139,-2.904879,-2.245963,0.739132,0.392301,-0.730946,0
0.257497,-2.246196,5.731827,0.164914,3.584384,0.084794,-1.72319,-1.944055,-4.59691,-4.845513,-2.458698,-3.109804,-1.809186,-0.843957,1.852857,-0.674311,-0.61727,2.027047,0.733982,-6.452367,4
0.12906,0.156145,-1.498166,-0.278445,-2.109374,1.617153,-0.768212,-0.996628,0.055974,2.789601,-1.371463,2.645764,-0.062623,1.422453,1.67595,-1.118265,-3.566183,-1.319318,-0.60942,2.652836,2
0.635597,-0.854688,3.556887,9.873127,-4.857176,-1.293393,4.710522,-4.413241,-2.01032,-1.378109,0.6135,2.057302,2.897677,-2.340958,-1.035388,3.025261,-1.856339,0.62704,0.233872,-1.896101,0
-0.30678,-3.887447,-1.270181,0.673009,1.414472,-1.015413,-1.151373,1.690815,3.440136,-3.008471,0.44472,-1.185867,0.788559,4.594896,2.082504,2.837379,-2.858867,-0.577907,-0.11057,1.349387,1
-1.098971,-2.382488,-2.774875,7.756144,1.593292,-1.036161,2.470786,-3.340689,-4.585196,-9.2152,0.711647,-0.126028,4.113789,-3.347049,0.773025,1.938903,2.098593,-0.653238,2.379714,-6.502345,2
2.225017,0.214822,2.467994,-13.09341,0.837273,0.54431,-4.333853,2.155471,4.609829,7.126887,0.60449,3.371268,1.637828,1.35235,-1.721858,-3.037147,1.971801,0.395108,-0.51773,2.793122,1
2.217509,-1.704316,-3.003215,-1.103073,1.029116,-0.093561,-4.659727,-2.934244,-5.269554,-2.057308,-0.256429,1.970223,4.440822,-4.48745,1.723079,-2.372095,-1.611577,0.686688,-0.299488,-3.140554,2
5.168986,0.963303,3.351406,-12.73242,-2.102294,-0.446875,1.99161,3.039738,6.361706,-5.209679,-0.349025,0.107955,0.100508,3.323315,2.523837,0.7299,2.990221,0.073798,-1.053934,3.596691,1
-1.570052,1.865456,2.326794,4.912807,2.167148,0.808331,2.693866,-2.166638,6.528916,7.032408,0.938895,3.147331,1.646176,-1.054074,-5.757611,-3.944492,-3.822394,0.291257,-0.774715,1.190069,0
5.212036,-1.057717,-2.026278,-3.51477,-1.126386,0.435996,-2.6931,-4.191754,-5.098791,-8.790639,-0.623619,0.590896,2.596891,-1.200301,3.989795,-2.113292,-1.400718,0.683738,1.562615,-1.732794,2
-0.259643,-0.981744,-3.850345,3.92587,4.163315,0.602744,1.429574,-3.130935,2.360173,-2.155279,-0.51242,1.959889,1.658352,1.228578,-1.185238,-6.773308,-4.906399,1.041865,2.014249,-1.572814,2
1.43229,-2.677418,-2.231136,-3.989128,0.72189,-1.440722,-1.181522,2.399437,2.431389,-2.212127,1.1554,1.344991,0.622464,1.201536,2.38152,2.006986,-0.605271,0.782678,-0.634637,2.280407,1
2.597961,-1.324255,-2.176957,-0.577217,-1.645048,-0.722219,4.414705,3.122246,-1.93956,-3.473888,-0.935732,-0.490993,-1.894565,-1.294581,3.63556,-4.385723,-1.984562,-0.272792,-1.804958,-2.207321,4
-0.091715,2.067237,-1.614519,-0.70541,1.837137,1.09012,1.883229,3.034502,4.73907,6.171234,1.898743,2.176359,-2.267664,-3.034909,-2.451437,-3.139691,-2.076391,-0.385169,0.908126,3.657425,4
1.064232,1.123638,-0.520667,-6.600965,1.31763,0.248782,-2.301331,-0.787097,3.620515,-1.799683,0.222606,2.533852,2.068119,0.473939,1.544751,1.095844,0.202784,-1.791105,0.418223,3.033683,1
-0.979415,1.306408,-2.553889,-0.803712,1.828849,0.261655,0.097515,0.886659,3.306749,4.779775,-0.845698,2.546923,0.746725,-1.445234,-3.031159,-2.257177,0.363159,1.027851,-0.094006,2.023,3
0.360564,3.480658,1.15583,-1.583483,-0.484733,-1.631708,-1.910271,0.890109,6.27222,6.038533,-1.075236,-1.747321,0.615983,2.18468,-2.801314,-1.568626,-3.058107,-0.251984,1.011946,5.032579,3
-2.814458,0.862715,0.00716,2.993231,3.053106,1.027077,3.165205,0.389964,2.29376,-4.184054,-0.959023,-2.128628,-0.71644,0.866729,-0.903831,1.583221,2.557298,0.017141,1.227683,-1.712656,2
1.448187,0.960319,-0.24354,-6.4085,2.670405,-0.971589,3.017996,3.163683,7.630561,-0.363673,-0.135409,1.853854,-4.258748,2.280448,-0.953076,-1.346149,0.703685,0.697403,-0.257833,5.195489,4
-6.307742,4.201325,-0.157289,5.829781,-1.879503,-0.401045,0.870965,3.147531,9.936752,14.035447,-0.974477,1.917979,8.16154,-2.269409,-3.24954,2.2289,-3.998485,0.771716,0.266452,3.465716,3
0.17558,1.577963,1.164695,-5.498914,-1.932649,0.103494,1.409523,2.383158,-4.280456,-4.148227,0.644447,-1.528611,-5.715828,0.107516,5.992766,1.724635,2.520261,-1.301948,-0.265126,-0.18964,1
2.337719,5.669251,-2.306287,-4.489023,-3.810644,-1.9738,-0.026988,1.837233,6.713981,7.57627,-0.454266,2.211987,1.417498,-1.090207,-1.578942,-2.523941,-2.917867,0.640189,-0.527678,8.415078,0
0.958118,-0.673708,2.628077,-3.710783,-4.703585,0.060887,-2.586982,-2.281382,-6.378283,0.200563,0.135763,0.940086,1.938083,0.976727,3.467308,0.220421,1.225911,-0.432003,-0.973694,-2.843493,2
-0.980027,1.925459,-2.221558,-3.093279,-0.59672,1.304751,-0.810727,4.191863,1.119803,6.190871,-1.207909,2.703308,-3.400296,-3.740341,2.403046,1.808495,-1.84118,-1.748772,0.666137,5.246925,3
-2.092435,-2.964667,2.591098,-3.951584,3.782518,-0.85476,-4.968274,1.332186,-1.470356,-2.027734,-0.626095,-1.010807,-1.127984,0.870309,5.173082,4.031201,-1.346371,0.755282,-1.128875,-1.831337,1
-0.262005,-0.850655,-0.776217,0.62175,-0.0743,1.380042,4.14849,3.615108,3.951076,3.815787,-1.770851,0.759806,3.53706,-1.078601,-2.928833,-4.256341,0.911252,-1.061486,-0.952383,-2.59571,0
0.694617,-3.483589,-3.291594,2.685129,0.682032,0.956554,0.66829,-1.801861,2.587467,-2.832896,-0.950164,3.668099,0.011116,3.09015,0.554114,1.710566,-3.239674,-0.94073,-1.150355,3.368625,1
-2.225984,1.808614,3.445961,1.140028,-3.235416,0.869862,-0.896113,0.124262,-8.567436,6.198789,-0.356024,-0.70846,-0.751185,-4.7109,2.396217,-2.206933,-0.110514,-0.860448,-0.064234,-5.5374,0
2.610297,1.303659,-2.112085,-5.41812,-5.071245,-0.037031,-2.000678,3.97541,7.039873,10.349337,-0.344935,2.275613,4.565413,1.224702,-3.333497,-0.423719,-0.607561,-0.819506,2.200894,7.428681,0
2.336699,2.478346,-0.098262,0.392887,-1.499838,-0.130021,-0.027499,-1.860538,-0.690875,-1.363039,-0.626662,-0.628104,-2.322604,-0.787248,-0.452195,0.049034,-0.964902,-0.917017,-0.689236,3.189007,3
1.461268,-1.887825,-0.104801,-0.986914,-2.729804,-0.76492,-1.092563,-3.330538,-5.272237,-4.495451,-2.263061,0.818979,2.502712,1.506607,1.888588,0.497508,2.269197,-1.14551,-0.874961,-3.023163,2
0.556331,0.391329,3.690828,-2.867435,2.237728,1.777789,2.904028,2.442037,1.675367,-1.151366,-0.990851,-0.329947,-4.153421,-1.984342,-0.843178,0.904396,2.993232,0.762597,-0.868424,-0.257075,4
-0.440966,-1.660612,-6.583029,2.714718,2.118887,2.879481,-3.236647,-4.14891,-8.439686,-10.575318,-0.705788,-0.234129,-0.432063,-1.450718,4.221578,3.172486,1.610531,-0.464394,-1.115224,-2.177553,2
-0.1819,5.362932,-1.631606,-3.225218,1.964859,-1.399055,2.866141,3.656643,4.334428,5.743654,-1.848533,-0.375062,-4.564681,-2.224197,-2.850224,-6.30854,-0.050556,0.638975,1.049643,3.266358,4
-5.489109,3.182782,2.492279,-4.577153,-3.969884,0.931,0.069316,3.695194,-5.118342,15.570187,-0.064175,3.581789,0.461196,-3.67905,2.239787,-5.502377,1.347246,-1.380576,1.937939,-4.718718,0
1.169525,2.844572,-4.17351,3.627425,-2.845576,0.124385,0.983829,-5.550506,-2.016683,0.046872,-1.601006,3.220827,6.000892,-2.385713,-1.194719,-5.707421,-2.128373,-0.077857,-0.108948,-1.270297,3
-0.513415,-2.028802,1.100933,0.368378,0.260664,-1.030897,0.471283,3.110382,5.258106,5.229299,-0.439259,2.585186,2.094457,-1.30358,-0.919079,2.169659,-2.329356,-0.544334,0.76972,2.103235,0
0.431495,-2.604872,-1.137133,-4.078917,0.817171,1.65556,-5.390024,-0.284631,0.309953,2.017552,0.457867,3.331375,0.962295,1.017583,3.636358,1.281101,-4.498323,-0.842271,-1.226607,2.746416,1
